flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
4095,4095,3338,3446,2647,8.87,-2.05,2.84,0.51,-0.09,hola
4095,4095,3313,3427,2647,9.11,-0.20,3.23,1.00,-0.15,hola
4095,4095,3287,3420,2665,9.40,0.86,3.25,0.86,-0.23,hola
4095,4095,3280,3428,2661,9.53,1.31,3.26,0.46,-0.22,hola
4095,4095,3267,3418,2658,9.25,1.88,2.82,0.53,-0.07,hola
4095,4095,3275,3424,2661,9.13,3.71,2.18,0.71,-0.01,hola
4095,4095,3263,3428,2669,8.85,4.58,2.63,0.47,-0.02,hola
4095,4095,3271,3440,2674,8.69,5.40,1.99,0.27,0.06,hola
4095,4095,3263,3426,2661,8.03,5.47,2.38,0.19,0.14,hola
4095,4095,3255,3417,2671,8.04,5.92,2.14,0.28,0.07,hola
4095,4095,3255,3421,2673,7.27,5.78,1.43,0.52,0.05,hola
4095,4095,3241,3416,2657,6.78,7.52,1.86,0.41,0.06,hola
4095,4095,3230,3409,2659,6.64,8.52,2.01,0.13,0.01,hola
4095,4095,3241,3413,2657,5.89,7.94,1.22,-0.09,0.06,hola

4095,4095,3275,3468,2640,1.56,-0.78,0.59,0.44,-0.26,hola
4095,4095,3259,3472,2624,8.79,-3.88,3.20,0.44,-0.15,hola
4095,4095,3247,3430,2623,8.86,-2.72,2.92,0.32,-0.24,hola
4095,4095,3205,3415,2618,9.24,-1.94,3.07,0.42,-0.09,hola
4095,4095,3157,3398,2614,9.54,-1.21,3.27,0.34,-0.10,hola
4095,4095,3175,3403,2611,9.75,0.02,2.89,0.25,-0.08,hola
4095,4095,3168,3398,2610,9.75,0.48,2.96,0.31,-0.02,hola
4095,4095,3146,3397,2607,9.65,0.83,3.23,0.26,-0.03,hola
4095,4095,3149,3397,2608,9.47,2.01,2.84,0.20,-0.07,hola
4095,4095,3125,3407,2609,9.49,2.95,2.39,0.22,0.09,hola
4095,4095,3115,3399,2603,9.43,3.32,3.00,0.21,0.18,hola
4095,4095,3110,3398,2613,9.00,2.63,3.28,0.34,0.07,hola
4095,4095,3098,3399,2618,8.85,3.56,2.89,0.25,0.04,hola
4095,4095,3091,3405,2611,8.54,5.14,3.06,0.01,0.23,hola
4095,4095,3085,3419,2607,7.97,5.47,3.20,0.33,0.18,hola

4095,4095,3312,3519,2802,1.51,-0.64,0.90,0.25,-0.14,hola
4095,4095,3309,3522,2797,8.72,-2.86,4.95,0.26,-0.17,hola
4095,4095,3305,3519,2792,8.77,-3.06,4.73,0.06,-0.16,hola
