flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,label
4095,4095,4095,4095,4095,7.98,1.77,3.98,0.17,1.79,comer
4095,4095,4095,3911,4095,8.56,2.24,4.23,0.21,0.12,comer

3566,4095,3246,2991,2957,1.21,0.41,-0.43,-1.92,4.00,comer
3301,4095,3344,2707,2688,6.78,-1.22,4.94,-0.54,2.42,comer
3537,4095,3161,2667,2763,8.12,-3.28,3.57,-1.04,-0.77,comer
3697,4095,2897,2801,2976,11.37,8.06,-3.50,-0.15,0.83,comer
3786,4095,3263,2859,3217,6.39,-4.53,6.65,2.18,1.51,comer
3953,4095,3266,2909,3284,9.35,-0.13,-0.44,-0.53,-2.88,comer
3939,4095,3367,2853,3402,10.82,0.85,-1.60,0.63,2.42,comer
4095,4095,3737,2902,3437,7.38,-4.13,8.01,-1.04,-1.27,comer
4031,4095,3536,2982,3493,13.08,4.57,-2.76,0.46,1.15,comer
4062,4095,3789,3110,3474,1.74,-4.18,7.89,1.37,1.87,comer
4066,4095,3765,3111,3648,2.32,1.05,5.88,-0.55,-4.31,comer
4030,4095,3711,3213,3658,4.63,0.73,-6.30,1.71,-4.37,comer
4095,4095,3792,3614,3502,6.40,6.69,-19.61,-3.82,-1.85,comer
4095,4095,4095,4095,3873,6.40,6.26,-11.01,1.21,-0.14,comer
4095,4095,4095,4095,4095,4.88,3.27,-8.63,0.37,-0.37,comer

4095,4095,3542,4095,4095,0.94,0.61,-2.19,-0.46,0.48,comer
4095,4095,3260,4095,4095,7.02,4.61,-12.48,-0.86,2.55,comer
3583,4095,3343,2806,2898,7.02,6.55,-7.55,-1.43,4.22,comer
3504,4095,3685,2709,2775,4.06,-4.23,5.64,-0.57,3.04,comer
3621,4095,3034,2768,2871,8.70,-3.27,3.68,-0.90,-1.83,comer
3865,4095,2953,2903,3313,10.91,3.07,-1.75,-0.49,2.35,comer
4095,4095,3551,3071,3712,6.32,-4.26,8.95,-0.10,-0.10,comer
4095,4095,3173,3105,3908,13.04,9.64,-5.77,0.00,-1.19,comer
4095,4095,3204,3038,3789,6.78,-4.64,7.88,1.14,1.07,comer
4095,4095,3014,3145,3620,12.18,5.84,-4.71,-1.50,-1.89,comer
3997,4095,3188,3038,3520,6.85,-2.42,2.50,1.99,4.09,comer
4057,4095,3013,3113,3567,4.15,-2.77,9.14,-0.47,-3.12,comer
3952,4095,2940,3101,3483,9.31,-0.18,1.60,0.40,-4.37,comer
4095,4095,3663,3546,3568,6.90,-1.19,-4.15,3.59,-4.37,comer
4095,4095,4095,4095,3889,5.36,4.22,-13.39,2.86,-2.42,comer

4095,4095,4095,4095,4095,0.84,0.49,-1.57,-0.06,0.10,comer
4095,4095,4095,4095,4095,4.85,2.64,-9.02,-0.04,0.14,comer
4095,4095,4095,4095,4095,5.06,2.81,-8.69,0.02,0.25,comer
4095,4095,4095,4095,4095,4.88,2.50,-9.45,0.19,0.43,comer
4095,4095,4095,4095,4095,6.60,1.96,-9.62,1.42,2.21,comer
4095,4095,4095,4095,4095,9.38,1.27,-8.97,1.35,4.37,comer
4095,4095,4095,4095,4095,7.77,-0.45,-1.01,0.74,3.89,comer
4095,4095,4095,4095,4095,7.40,0.42,3.58,0.69,1.96,comer
4095,4095,4095,4095,4095,8.52,1.92,3.77,0.30,0.63,comer
4095,4095,4095,4067,4095,9.56,2.04,2.85,0.17,0.29,comer
4095,4095,4095,3990,4095,9.39,2.93,3.81,0.19,0.22,comer
4095,4095,4095,3968,4095,9.56,1.99,3.24,0.22,0.27,comer
4095,4095,4095,3942,4095,8.76,2.75,3.49,0.15,0.17,comer
4095,4095,4095,3914,4095,8.68,2.96,3.52,-0.04,-0.07,comer
4095,4095,4095,3925,4095,7.72,3.32,4.33,-0.13,-0.37,comer

4095,4095,3494,3754,4095,1.24,0.16,0.27,-1.74,4.07,comer
4095,4095,3317,3507,3965,5.50,-5.10,6.91,0.61,1.23,comer
4095,4095,3394,3730,3934,8.84,0.17,-1.06,0.40,-2.87,comer
4078,4095,3513,3555,3894,13.39,0.19,-1.87,0.32,3.40,comer
4095,4095,3597,3546,3934,6.19,-4.28,10.59,-0.25,-0.56,comer
4095,4095,3458,3858,4095,13.10,10.38,-7.68,-0.20,-2.37,comer
4095,4095,3746,3526,4095,6.41,0.11,-0.30,0.72,4.37,comer
4095,4095,3824,3567,4095,2.79,-0.54,7.63,-0.64,-3.15,comer
4095,4095,3662,3583,4095,14.40,-0.92,-2.23,0.84,2.42,comer
4095,4095,3675,3415,4095,4.94,-1.17,9.86,0.70,0.45,comer
4095,4095,3664,3434,4095,2.79,0.48,4.24,-1.13,-4.37,comer
4095,4095,4095,3797,4095,8.48,4.21,-9.19,3.47,-4.37,comer
4095,4095,4095,4095,4095,5.37,3.38,-13.34,0.53,-1.41,comer
4095,4095,4067,4095,3984,6.43,3.11,-9.54,0.57,-0.21,comer
4095,4095,4095,4095,4059,5.03,2.17,-9.02,-0.05,0.01,comer

4095,4095,3749,4095,3984,1.66,0.64,-1.50,0.11,2.58,comer
4095,4095,3296,3855,4095,8.04,3.99,-6.53,-0.14,3.70,comer
3969,4095,3280,3047,3273,5.18,-1.24,3.59,-0.41,2.63,comer
3906,4095,3185,3001,3306,7.49,-2.03,3.86,-0.58,-1.02,comer
4015,4095,3190,3116,3391,13.37,5.32,-2.95,0.25,0.37,comer
4048,4095,3346,3196,3663,5.29,-3.00,6.70,1.59,1.26,comer
3984,4095,3038,3189,3503,13.53,5.70,-3.53,-1.03,-3.27,comer
4005,4095,3141,3158,3390,7.66,-0.34,-0.26,1.42,3.24,comer
4016,4095,3235,3105,3244,7.39,-4.21,7.11,-0.44,-2.86,comer
4011,4095,3215,3037,3139,12.90,2.39,-4.93,1.58,3.13,comer
4000,4095,3424,3071,3299,0.77,-3.47,12.73,0.37,0.26,comer
4005,4095,3352,3022,3319,2.41,-0.31,1.03,-0.59,-4.37,comer
4095,4095,4095,4095,3583,6.88,5.69,-11.21,2.77,-4.37,comer
4095,4095,3786,4095,3858,6.54,4.94,-12.71,0.57,-1.04,comer
4095,4095,4039,4095,3895,5.91,3.73,-8.54,-0.35,-0.13,comer

4095,4095,3926,4095,3997,1.14,0.45,-1.36,-0.11,0.14,comer
4095,4095,3935,4095,4023,6.56,2.74,-7.53,-0.05,0.07,comer
4095,4095,3922,4095,4018,6.44,2.80,-7.56,-0.02,0.01,comer
4095,4095,3933,4095,4055,6.52,2.53,-7.93,-0.16,0.16,comer
4095,4095,3941,4095,4032,6.98,3.28,-7.98,-0.42,0.48,comer
4095,4095,4016,4095,3986,7.22,4.36,-9.55,-3.95,1.64,comer
4095,4095,3825,4095,4042,6.87,5.66,-1.09,-4.37,2.64,comer
4095,4095,3803,4095,4095,6.76,1.95,4.15,-4.37,1.04,comer
4095,4095,3818,4095,4095,6.71,1.47,6.58,-1.49,0.32,comer
4095,4095,3759,4095,4095,6.91,2.32,6.55,-0.84,0.18,comer
4095,4095,3808,4095,4095,7.06,1.45,6.96,-0.35,0.19,comer
4095,4095,3751,4095,4095,7.07,1.08,7.10,-0.04,0.14,comer
4095,4095,3744,4095,4095,6.98,1.55,7.38,0.09,0.01,comer
4095,4095,3757,4095,4095,7.08,1.80,6.95,0.07,0.02,comer
4095,4095,3760,4095,4095,7.08,1.23,7.51,-0.22,0.06,comer

4095,4095,3249,3519,3718,1.34,0.08,0.01,-1.47,3.09,comer
4095,4095,3237,3216,3378,6.64,-3.95,4.47,-0.24,2.19,comer
3952,4095,3024,3277,3477,10.46,2.74,-2.73,-0.19,-2.60,comer
3957,4095,3266,3248,3504,12.99,-0.97,-0.79,0.90,3.20,comer
4032,4095,3408,3279,3583,5.52,-3.56,11.60,-0.05,0.06,comer
4005,4095,3280,3418,3825,13.99,6.83,-5.02,0.12,-3.40,comer
4095,4095,3511,3382,3802,3.98,5.01,-3.44,1.17,4.37,comer
4095,4095,3631,3328,3951,4.75,-1.75,6.71,-0.76,-2.67,comer
4065,4095,3519,3330,3927,15.54,-0.49,-1.33,-0.03,1.54,comer
4095,4095,3567,3259,3890,4.02,0.32,7.82,1.16,1.15,comer
4095,4095,3525,3231,3825,3.80,0.03,4.66,-1.57,-4.37,comer
4080,4095,3456,3436,4026,4.96,5.05,-9.83,3.68,-4.37,comer
4095,4095,3926,4095,3776,4.69,1.94,-12.81,1.37,-2.00,comer
4095,4095,3921,4095,3916,6.15,1.89,-9.14,0.88,-0.52,comer
4095,4095,4095,4095,3883,4.59,1.81,-9.58,-0.23,0.03,comer

4095,4095,3199,3770,4095,1.46,1.03,-1.43,-1.71,2.95,comer
4035,4095,3027,2966,3313,8.99,1.63,0.95,0.91,3.64,comer
3955,4095,3117,3062,3263,6.07,-0.71,6.09,-0.62,0.85,comer
3860,4095,3094,3259,3394,11.74,4.84,-3.93,-0.59,-2.85,comer
3954,4095,3426,3214,3598,11.77,-2.14,0.51,1.89,4.20,comer
4077,4095,3566,3335,3978,6.56,-2.47,5.62,-1.10,-2.79,comer
4060,4095,3418,3423,4095,14.30,2.16,-4.40,0.41,1.98,comer
4095,4095,3728,3362,4095,4.13,-1.75,8.68,1.10,1.42,comer
4095,4095,3603,3501,4095,12.95,1.93,-1.55,-2.79,-4.18,comer
4095,4095,3690,3437,4095,6.95,4.35,-3.88,2.13,4.37,comer
4095,4095,3632,3341,4095,3.69,-1.31,10.30,-0.58,-1.90,comer
4095,4095,3765,3501,4095,4.87,-1.16,0.21,-1.75,-4.37,comer
4095,4095,4067,4095,3991,5.29,7.12,-14.97,0.99,-4.18,comer
4095,4095,3952,4095,3903,5.84,2.22,-13.26,1.47,-0.87,comer
4095,4095,4095,4095,3886,5.79,2.24,-8.97,-0.26,0.03,comer

3840,4095,3069,2801,2992,1.35,-0.70,0.79,0.06,2.49,comer
3836,4095,3088,2881,2918,8.12,-1.15,2.14,-0.67,-1.81,comer
3857,4095,3118,2943,3033,12.18,5.01,-4.58,-0.13,0.50,comer
3983,4095,3454,2981,3202,8.18,0.03,2.01,1.15,2.26,comer
4045,4095,3490,3148,3354,8.40,0.34,1.28,-0.32,-3.07,comer
4048,4095,3410,3061,3378,14.20,0.72,-3.06,0.63,2.47,comer
4095,4095,3634,3173,3559,6.40,0.04,7.89,-0.65,-1.09,comer
4095,4095,3472,3191,3626,12.61,3.96,-2.32,-0.30,-0.68,comer
4095,4095,3779,3148,3626,7.20,-3.14,4.47,0.58,3.13,comer
4095,4095,3573,3184,3613,2.40,-0.60,8.58,-1.05,-2.55,comer
4095,4095,3502,3248,3429,4.66,-0.42,-3.52,-0.48,-4.37,comer
4095,4095,3958,4095,3824,6.34,5.54,-17.79,0.11,-2.81,comer
4095,4095,3919,4095,3847,6.26,2.15,-11.31,0.94,-0.62,comer
4095,4095,4001,4095,3938,5.56,1.67,-7.88,-0.17,-0.10,comer
4095,4095,4095,4095,3951,5.16,2.17,-8.27,-0.13,-0.02,comer
